total,datetime_utc,PV,CHP,mean_global_irradiance,Air_temp,Facility_Manager,Engine_test_stand
44.522035746799546,2023-12-17 02:00:00,-5.01577145454839e-05,-184.81588033333333,0.0,6.902702353757154,John Doe,Standby
44.522035746799546,2023-12-17 03:00:00,0.0001320046287753,-185.02797972131148,0.0,6.867819463273023,John Doe,Off
46.737416959525056,2023-12-17 04:00:00,4.3608214616667096e-05,-185.13325373770488,0.0,6.899439068790227,John Doe,Standby
46.22140526672217,2023-12-17 05:00:00,-0.000374630356853,-185.13325373770488,0.0,6.806512473467264,John Doe,Standby
41.07681934176211,2023-12-17 06:00:00,0.0005196710938741,-184.6774007896175,0.0,6.759626970312185,John Doe,Off
36.22046628255285,2023-12-17 07:00:00,-6.553226532174123,-184.90454371584704,4.172136049606233,6.759626970312185,John Doe,Off
5.885577893843714,2023-12-17 08:00:00,-36.749170022304966,-184.5918085737705,30.38510585253812,6.788687167121105,Jane Smith,Off
-25.18841852410361,2023-12-17 09:00:00,-75.3251358478558,-184.68695975409835,60.24313523966027,7.172569020206852,Jane Smith,Off
-51.64125495557594,2023-12-17 10:00:00,-98.29964160957884,-184.51790331693988,80.63971381019766,7.772070408910202,Jane Smith,Off
-51.64125495557594,2023-12-17 11:00:00,-107.13158842430438,-184.76498966666668,103.01451333199064,8.29378067809123,Jane Smith,Off
-54.34893792496307,2023-12-17 12:00:00,-90.84086783189764,-184.5829815,141.18971993862075,8.654100406957275,Jane Smith,Off
-10.840489771762572,2023-12-17 13:00:00,-50.26667285659113,-184.9376485,141.41385185513838,8.880488699508586,Jane Smith,Off
15.454574411864815,2023-12-17 14:00:00,-24.08545070509148,-184.9224538333333,46.32465258829273,8.389739918501744,Jane Smith,Off
38.89987044386219,2023-12-17 15:00:00,-3.3920915324181142,-184.9224538333333,6.195783442379421,7.420055551181466,Jane Smith,Off
43.561006004280365,2023-12-17 16:00:00,0.0044765735659634,-184.7141629262295,0.0054957968567536,6.766342960762136,Alex Brown,Off
43.561006004280365,2023-12-17 17:00:00,0.0023207822453085,-184.87540900273223,0.0,6.766342960762136,Alex Brown,Off
45.45864068522035,2023-12-17 18:00:00,0.0018730157865485,-184.6653424262296,0.0,4.867931514318074,Alex Brown,Standby
41.79114028337865,2023-12-17 19:00:00,0.0019099637191688,-184.8964103333333,0.0,3.936687584618451,Alex Brown,Off
41.48036317524412,2023-12-17 20:00:00,0.0018662108146551,-184.77063803005464,0.0,3.399652293236127,Alex Brown,Off
46.013510737190565,2023-12-17 21:00:00,0.0016854231280806,-184.4771952540984,0.0,2.740044404140323,Alex Brown,Standby
43.56983508442108,2023-12-17 22:00:00,0.0030516517299673,-184.6241319398907,0.000257180041513,2.2650406817279745,Alex Brown,Off
47.69859489007681,2023-12-17 23:00:00,0.002972902528687,-184.99002330054643,0.0127039133816538,2.6954719277527994,Alex Brown,Standby
49.81232221074956,2023-12-18 00:00:00,0.0025928258916215,-185.0534180054645,0.0,2.281596650852869,John Doe,Standby
44.93715673754685,2023-12-18 01:00:00,0.0020920343168282,-185.15225193442623,0.0,1.6713838733524116,John Doe,Standby
50.64863605342765,2023-12-18 02:00:00,0.0014927982379072,-184.860106,0.0880403729832538,2.16738072837098,John Doe,Standby
59.714895600738586,2023-12-18 03:00:00,0.000391450068762,-184.99161416666664,0.0,2.631792927204818,John Doe,Standby
67.17787564081424,2023-12-18 04:00:00,0.0006495083926353,-184.86559420765025,0.0,3.020164587446104,John Doe,Standby
